NidoranM,Dig
NidoranM,Double_Team
NidoranM,Sludge_Bomb
NidoranM,Facade
NidoranM,Rest
NidoranM,Attract
NidoranM,Thief
NidoranM,Round
NidoranM,Echoed_Voice
NidoranM,Shadow_Claw
NidoranM,Poison_Jab
NidoranM,Swagger
NidoranM,Substitute
NidoranM,Rock_Smash
NidoranM,Cut
NidoranM,Strength
NidoranM,Amnesia
NidoranM,Beat_Up
NidoranM,Chip_Away
NidoranM,Confusion
NidoranM,Counter
NidoranM,Disable
NidoranM,Endure
NidoranM,Head_Smash
NidoranM,Iron_Tail
NidoranM,Poison_Tail
NidoranM,Sucker_Punch
NidoranM,Supersonic
NidoranM,Take_Down
NidoranM,Drill_Run
NidoranM,Helping_Hand
NidoranM,Iron_Tail
NidoranM,Sleep_Talk
NidoranM,Snore
NidoranM,Super_Fang
NidoranM,Counter
NidoranM,Super_Fang
Nidorino,Leer
Nidorino,Peck
Nidorino,Focus_Energy
Nidorino,Double_Kick
Nidorino,Poison_Sting
Nidorino,Fury_Attack
Nidorino,Horn_Attack
Nidorino,Helping_Hand
Nidorino,Toxic_Spikes
Nidorino,Flatter
Nidorino,Poison_Jab
Nidorino,Captivate
Nidorino,Horn_Drill
Nidorino,Hone_Claws
Nidorino,Toxic
Nidorino,Venoshock
Nidorino,Hidden_Power
Nidorino,Sunny_Day
Nidorino,Ice_Beam
Nidorino,Blizzard
Nidorino,Protect
Nidorino,Rain_Dance
Nidorino,Frustration
Nidorino,Thunderbolt
Nidorino,Thunder
Nidorino,Return
Nidorino,Dig
Nidorino,Double_Team
Nidorino,Sludge_Bomb
Nidorino,Facade
Nidorino,Rest
Nidorino,Attract
Nidorino,Thief
Nidorino,Round
Nidorino,Echoed_Voice
Nidorino,Shadow_Claw
Nidorino,Poison_Jab
Nidorino,Swagger
Nidorino,Substitute
Nidorino,Rock_Smash
Nidorino,Cut
Nidorino,Strength
Nidorino,Amnesia
Nidorino,Beat_Up
Nidorino,Chip_Away
Nidorino,Confusion
Nidorino,Counter
Nidorino,Disable
Nidorino,Endure
Nidorino,Head_Smash
Nidorino,Iron_Tail
Nidorino,Poison_Tail
Nidorino,Sucker_Punch
Nidorino,Supersonic
Nidorino,Take_Down
Nidorino,Drill_Run
Nidorino,Helping_Hand
Nidorino,Iron_Tail
Nidorino,Sleep_Talk
Nidorino,Snore
Nidorino,Super_Fang
Nidorino,Super_Fang
Nidorino,Horn_Attack
Nidoking,Outrage
Nidoking,Sludge_Bomb
Nidoking,Surf
Nidoking,Peck
Nidoking,Focus_Energy
Nidoking,Double_Kick
Nidoking,Poison_Sting
Nidoking,Chip_Away
Nidoking,Thrash
Nidoking,Earth_Power
Nidoking,Megahorn
Nidoking,Hone_Claws
Nidoking,Roar
Nidoking,Toxic
Nidoking,Venoshock
Nidoking,Hidden_Power
Nidoking,Sunny_Day
Nidoking,Taunt
Nidoking,Ice_Beam
Nidoking,Blizzard
Nidoking,Hyper_Beam
Nidoking,Protect
Nidoking,Rain_Dance
Nidoking,Frustration
Nidoking,Smack_Down
Nidoking,Thunderbolt
Nidoking,Thunder
Nidoking,Earthquake
Nidoking,Return
Nidoking,Dig
Nidoking,Shadow_Ball
Nidoking,Brick_Break
Nidoking,Double_Team
Nidoking,Sludge_Wave
Nidoking,Flamethrower
Nidoking,Sludge_Bomb
Nidoking,Sandstorm
Nidoking,Fire_Blast
Nidoking,Rock_Tomb
Nidoking,Torment
Nidoking,Facade
Nidoking,Rest
Nidoking,Attract
Nidoking,Thief
Nidoking,Round
Nidoking,Echoed_Voice
Nidoking,Focus_Blast
Nidoking,Fling
Nidoking,Incinerate
Nidoking,Quash
Nidoking,Shadow_Claw
Nidoking,Giga_Impact
Nidoking,Stone_Edge
Nidoking,Bulldoze
Nidoking,Rock_Slide
Nidoking,Dragon_Tail
Nidoking,Poison_Jab
Nidoking,Swagger
Nidoking,Substitute
Nidoking,Rock_Smash
Nidoking,Cut
Nidoking,Surf
Nidoking,Strength
Nidoking,Amnesia
Nidoking,Beat_Up
Nidoking,Chip_Away
Nidoking,Confusion
Nidoking,Counter
Nidoking,Disable
Nidoking,Endure
Nidoking,Head_Smash
Nidoking,Iron_Tail
Nidoking,Poison_Tail
Nidoking,Sucker_Punch
Nidoking,Supersonic
Nidoking,Take_Down
Nidoking,Aqua_Tail
Nidoking,Dragon_Pulse
Nidoking,Drill_Run
Nidoking,Earth_Power
Nidoking,Fire_Punch
Nidoking,Helping_Hand
Nidoking,Ice_Punch
Nidoking,Icy_Wind
Nidoking,Iron_Tail
Nidoking,Outrage
Nidoking,Sleep_Talk
Nidoking,Snore
Nidoking,Stealth_Rock
Nidoking,Super_Fang
Nidoking,Superpower
Nidoking,ThunderPunch
Nidoking,Uproar
Nidoking,Leer
Nidoking,Fury_Attack
Nidoking,Horn_Attack
Nidoking,Helping_Hand
Nidoking,Toxic_Spikes
Nidoking,Flatter
Nidoking,Captivate
Nidoking,Horn_Drill
Nidoking,Super_Fang
Clefairy,Metronome
Clefairy,Meteor_Mash
Clefairy,Blizzard
Clefairy,Explosion
Clefairy,Fire_Spin
Clefairy,Moonlight
Clefairy,Pound
Clefairy,Growl
Clefairy,Encore
Clefairy,Sing
Clefairy,DoubleSlap
Clefairy,Defense_Curl
Clefairy,Follow_Me
Clefairy,Bestow
Clefairy,Wake-Up_Slap
Clefairy,Minimize
Clefairy,Stored_Power
Clefairy,Metronome
Clefairy,Cosmic_Power
Clefairy,Lucky_Chant
Clefairy,Body_Slam
Clefairy,Moonlight
Clefairy,Light_Screen
Clefairy,Gravity
Clefairy,Meteor_Mash
Clefairy,Healing_Wish
Clefairy,After_You
Clefairy,Psyshock
Clefairy,Calm_Mind
Clefairy,Toxic
Clefairy,Hidden_Power
Clefairy,Sunny_Day
Clefairy,Ice_Beam
Clefairy,Blizzard
Clefairy,Light_Screen
Clefairy,Protect
Clefairy,Rain_Dance
Clefairy,Telekinesis
Clefairy,Safeguard
Clefairy,Frustration
Clefairy,SolarBeam
Clefairy,Thunderbolt
Clefairy,Thunder
Clefairy,Return
Clefairy,Dig
Clefairy,Psychic
Clefairy,Shadow_Ball
Clefairy,Brick_Break
Clefairy,Double_Team
Clefairy,Reflect
Clefairy,Flamethrower
Clefairy,Fire_Blast
Clefairy,Facade
Clefairy,Rest
Clefairy,Attract
Clefairy,Round
Clefairy,Echoed_Voice
Clefairy,Fling
Clefairy,Charge_Beam
Clefairy,Incinerate
Clefairy,Retaliate
Clefairy,Flash
Clefairy,Thunder_Wave
Clefairy,Psych_Up
Clefairy,Work_Up
Clefairy,Dream_Eater
Clefairy,Grass_Knot
Clefairy,Swagger
Clefairy,Substitute
Clefairy,Rock_Smash
Clefairy,Strength
Clefairy,Amnesia
Clefairy,Aromatherapy
Clefairy,Belly_Drum
Clefairy,Covet
Clefairy,Fake_Tears
Clefairy,Metronome
Clefairy,Mimic
Clefairy,Present
Clefairy,Splash
Clefairy,Stored_Power
Clefairy,Tickle
Clefairy,Wish
Clefairy,After_You
Clefairy,Bounce
Clefairy,Covet
Clefairy,Drain_Punch
Clefairy,Endeavor
Clefairy,Fire_Punch
Clefairy,Gravity
Clefairy,Heal_Bell
Clefairy,Helping_Hand
Clefairy,Hyper_Voice
Clefairy,Ice_Punch
Clefairy,Icy_Wind
Clefairy,Iron_Tail
Clefairy,Knock_Off
Clefairy,Last_Resort
Clefairy,Magic_Coat
Clefairy,Recycle
Clefairy,Role_Play
Clefairy,Signal_Beam
Clefairy,Sleep_Talk
Clefairy,Snatch
Clefairy,Snore
Clefairy,Stealth_Rock
Clefairy,ThunderPunch
Clefairy,Trick
Clefairy,Wonder_Room
Clefairy,Zen_Headbutt
Clefairy,Charm
Clefairy,Sweet_Kiss
Clefairy,Copycat
Clefairy,Magical_Leaf
Clefairy,Uproar
Clefairy,Sleep_Talk
Clefable,Metronome
Clefable,Sing
Clefable,DoubleSlap
Clefable,Minimize
Clefable,Metronome
Clefable,Psyshock
Clefable,Calm_Mind
Clefable,Toxic
Clefable,Hidden_Power
Clefable,Sunny_Day
Clefable,Ice_Beam
Clefable,Blizzard
Clefable,Hyper_Beam
Clefable,Light_Screen
Clefable,Protect
Clefable,Rain_Dance
Clefable,Telekinesis
Clefable,Safeguard
Clefable,Frustration
Clefable,SolarBeam
Clefable,Thunderbolt
Clefable,Thunder
Clefable,Return
Clefable,Dig
Clefable,Psychic
Clefable,Shadow_Ball
Clefable,Brick_Break
Clefable,Double_Team
Clefable,Reflect
Clefable,Flamethrower
Clefable,Fire_Blast
Clefable,Facade
Clefable,Rest
Clefable,Attract
Clefable,Round
Clefable,Echoed_Voice
Clefable,Focus_Blast
Clefable,Fling
Clefable,Charge_Beam
Clefable,Incinerate
Clefable,Retaliate
Clefable,Giga_Impact
Clefable,Flash
Clefable,Thunder_Wave
Clefable,Psych_Up
Clefable,Work_Up
Clefable,Dream_Eater
Clefable,Grass_Knot
Clefable,Swagger
Clefable,Substitute
Clefable,Rock_Smash
Clefable,Strength
Clefable,Amnesia
Clefable,Aromatherapy
Clefable,Belly_Drum
Clefable,Covet
Clefable,Fake_Tears
Clefable,Metronome
Clefable,Mimic
Clefable,Present
Clefable,Splash
Clefable,Stored_Power
Clefable,Tickle
Clefable,Wish
Clefable,After_You
Clefable,Bounce
Clefable,Covet
Clefable,Drain_Punch
Clefable,Endeavor
Clefable,Fire_Punch
Clefable,Gravity
Clefable,Heal_Bell
Clefable,Helping_Hand
Clefable,Hyper_Voice
Clefable,Ice_Punch
Clefable,Icy_Wind
Clefable,Iron_Tail
Clefable,Knock_Off
Clefable,Last_Resort
Clefable,Magic_Coat
Clefable,Recycle
Clefable,Role_Play
Clefable,Signal_Beam
Clefable,Sleep_Talk
Clefable,Snatch
Clefable,Snore
Clefable,Stealth_Rock
Clefable,ThunderPunch
Clefable,Trick
Clefable,Wonder_Room
Clefable,Zen_Headbutt
Clefable,Charm
Clefable,Sweet_Kiss
Clefable,Copycat
Clefable,Magical_Leaf
Clefable,Pound
Clefable,Encore
Clefable,Growl
Clefable,Defense_Curl
Clefable,Follow_Me
Clefable,Wake-Up_Slap
Clefable,Bestow
Clefable,Cosmic_Power
Clefable,Lucky_Chant
Clefable,Body_Slam
Clefable,Gravity
Clefable,Moonlight
Clefable,Stored_Power
Clefable,Healing_Wish
Clefable,After_You
Clefable,Meteor_Mash
Clefable,Uproar
Clefable,Sleep_Talk
Vulpix,Confuse_Ray
Vulpix,Fire_Spin
Vulpix,Ember
Vulpix,Tail_Whip
Vulpix,Roar
Vulpix,Quick_Attack
Vulpix,Fire_Spin
Vulpix,Confuse_Ray
Vulpix,Imprison
Vulpix,Faint_Attack
Vulpix,Flame_Burst
Vulpix,Will-O-Wisp
Vulpix,Hex
Vulpix,Payback
Vulpix,Flamethrower
Vulpix,Safeguard
Vulpix,Extrasensory
Vulpix,Fire_Blast
Vulpix,Grudge
Vulpix,Captivate
Vulpix,Inferno
Vulpix,Roar
Vulpix,Toxic
Vulpix,Hidden_Power
Vulpix,Sunny_Day
Vulpix,Protect
Vulpix,Safeguard
Vulpix,Frustration
Vulpix,Return
Vulpix,Dig
Vulpix,Double_Team
Vulpix,Flamethrower
Vulpix,Fire_Blast
Vulpix,Facade
Vulpix,Flame_Charge
Vulpix,Rest
Vulpix,Attract
Vulpix,Round
Vulpix,Overheat
Vulpix,Energy_Ball
Vulpix,Incinerate
Vulpix,Will-O-Wisp
Vulpix,Payback
Vulpix,Psych_Up
Vulpix,Swagger
Vulpix,Substitute
Vulpix,Disable
Vulpix,Extrasensory
Vulpix,Faint_Attack
Vulpix,Flail
Vulpix,Flare_Blitz
Vulpix,Heat_Wave
Vulpix,Hex
Vulpix,Howl
Vulpix,Hypnosis
Vulpix,Power_Swap
Vulpix,Secret_Power
Vulpix,Spite
Vulpix,Tail_Slap
Vulpix,Covet
Vulpix,Dark_Pulse
Vulpix,Foul_Play
Vulpix,Heat_Wave
Vulpix,Iron_Tail
Vulpix,Pain_Split
Vulpix,Role_Play
Vulpix,Sleep_Talk
Vulpix,Snore
Vulpix,Spite
Vulpix,Zen_Headbutt
Vulpix,Heat_Wave
Vulpix,Dark_Pulse
Vulpix,Shadow_Hold
Vulpix,Charm
Vulpix,Shadow_Wave
Vulpix,Heat_Wave
Vulpix,Ember
Vulpix,Dig
Vulpix,Will-O-Wisp
Vulpix,Grudge
Vulpix,Grudge
Ninetales,Will-O-Wisp
Ninetales,Nasty_Plot
Ninetales,Ember
Ninetales,Quick_Attack
Ninetales,Confuse_Ray
Ninetales,Safeguard
Ninetales,Psyshock
Ninetales,Calm_Mind
Ninetales,Roar
Ninetales,Toxic
Ninetales,Hidden_Power
Ninetales,Sunny_Day
Ninetales,Hyper_Beam
Ninetales,Protect
Ninetales,Safeguard
Ninetales,Frustration
Ninetales,SolarBeam
Ninetales,Return
Ninetales,Dig
Ninetales,Double_Team
Ninetales,Flamethrower
Ninetales,Fire_Blast
Ninetales,Facade
Ninetales,Flame_Charge
Ninetales,Rest
Ninetales,Attract
Ninetales,Round
Ninetales,Overheat
Ninetales,Energy_Ball
Ninetales,Incinerate
Ninetales,Will-O-Wisp
Ninetales,Payback
Ninetales,Giga_Impact
Ninetales,Psych_Up
Ninetales,Dream_Eater
Ninetales,Swagger
Ninetales,Substitute
Ninetales,Disable
Ninetales,Extrasensory
Ninetales,Faint_Attack
Ninetales,Flail
Ninetales,Flare_Blitz
Ninetales,Heat_Wave
Ninetales,Hex
Ninetales,Howl
Ninetales,Hypnosis
Ninetales,Power_Swap
Ninetales,Secret_Power
Ninetales,Spite
Ninetales,Tail_Slap
Ninetales,Covet
Ninetales,Dark_Pulse
Ninetales,Foul_Play
Ninetales,Heat_Wave
Ninetales,Iron_Tail
Ninetales,Pain_Split
Ninetales,Role_Play
Ninetales,Sleep_Talk
Ninetales,Snore
Ninetales,Spite
Ninetales,Zen_Headbutt
Ninetales,Tail_Whip
Ninetales,Fire_Spin
Ninetales,Imprison
Ninetales,Flame_Burst
Ninetales,Captivate
Ninetales,Inferno
Ninetales,Grudge
Ninetales,Extrasensory
Ninetales,Faint_Attack
Ninetales,Hex
Ninetales,Dark_Pulse
Ninetales,Heat_Wave
Ninetales,Will-O-Wisp
Ninetales,Flamethrower
Ninetales,Grudge
Jigglypuff,Sing
Jigglypuff,Sing
Jigglypuff,Sing
Jigglypuff,Sing
Jigglypuff,Defense_Curl
Jigglypuff,Pound
Jigglypuff,Disable
Jigglypuff,Round
Jigglypuff,Rollout
Jigglypuff,DoubleSlap
Jigglypuff,Rest
Jigglypuff,Body_Slam
Jigglypuff,Gyro_Ball
Jigglypuff,Wake-Up_Slap
Jigglypuff,Mimic
Jigglypuff,Hyper_Voice
Jigglypuff,Double-Edge
Jigglypuff,Toxic
Jigglypuff,Hidden_Power
Jigglypuff,Sunny_Day
Jigglypuff,Ice_Beam
Jigglypuff,Blizzard
Jigglypuff,Light_Screen
Jigglypuff,Protect
Jigglypuff,Rain_Dance
Jigglypuff,Safeguard
Jigglypuff,Frustration
Jigglypuff,SolarBeam
Jigglypuff,Thunderbolt
Jigglypuff,Thunder
Jigglypuff,Return
Jigglypuff,Dig
Jigglypuff,Psychic
Jigglypuff,Shadow_Ball
Jigglypuff,Brick_Break
Jigglypuff,Double_Team
Jigglypuff,Reflect
Jigglypuff,Flamethrower
Jigglypuff,Fire_Blast
Jigglypuff,Facade
Jigglypuff,Rest
Jigglypuff,Attract
Jigglypuff,Round
Jigglypuff,Echoed_Voice
Jigglypuff,Fling
Jigglypuff,Charge_Beam
Jigglypuff,Incinerate
Jigglypuff,Retaliate
Jigglypuff,Flash
Jigglypuff,Thunder_Wave
Jigglypuff,Gyro_Ball
Jigglypuff,Psych_Up
Jigglypuff,Work_Up
Jigglypuff,Dream_Eater
Jigglypuff,Grass_Knot
Jigglypuff,Swagger
Jigglypuff,Substitute
Jigglypuff,Wild_Charge
Jigglypuff,Strength
Jigglypuff,Captivate
Jigglypuff,Covet
Jigglypuff,Faint_Attack
Jigglypuff,Fake_Tears
Jigglypuff,Gravity
Jigglypuff,Last_Resort
Jigglypuff,Perish_Song
Jigglypuff,Punishment
Jigglypuff,Present
Jigglypuff,Sleep_Talk
Jigglypuff,Wish
Jigglypuff,Bounce
Jigglypuff,Covet
Jigglypuff,Drain_Punch
Jigglypuff,Endeavor
Jigglypuff,Fire_Punch
Jigglypuff,Gravity
Jigglypuff,Heal_Bell
Jigglypuff,Helping_Hand
Jigglypuff,Hyper_Voice
Jigglypuff,Ice_Punch
Jigglypuff,Icy_Wind
Jigglypuff,Knock_Off
Jigglypuff,Last_Resort
Jigglypuff,Magic_Coat
Jigglypuff,Pain_Split
Jigglypuff,Recycle
Jigglypuff,Role_Play
Jigglypuff,Sleep_Talk
Jigglypuff,Snatch
Jigglypuff,Snore
Jigglypuff,Stealth_Rock
Jigglypuff,ThunderPunch
Jigglypuff,Charm
Jigglypuff,Sweet_Kiss
Jigglypuff,Copycat
Jigglypuff,Uproar
Jigglypuff,Helping_Hand
Jigglypuff,Sing
Jigglypuff,Sing
Jigglypuff,DoubleSlap
Wigglytuff,Sing
Wigglytuff,DoubleSlap
Wigglytuff,Body_Slam
Wigglytuff,Body_Slam
Wigglytuff,Sing
Wigglytuff,Disable
Wigglytuff,Defense_Curl
Wigglytuff,DoubleSlap
Wigglytuff,Toxic
Wigglytuff,Hidden_Power
Wigglytuff,Sunny_Day
Wigglytuff,Ice_Beam
Wigglytuff,Blizzard
Wigglytuff,Hyper_Beam
Wigglytuff,Light_Screen
Wigglytuff,Protect
Wigglytuff,Rain_Dance
Wigglytuff,Safeguard
Wigglytuff,Frustration
Wigglytuff,SolarBeam
Wigglytuff,Thunderbolt
Wigglytuff,Thunder
Wigglytuff,Return
Wigglytuff,Dig
Wigglytuff,Psychic
Wigglytuff,Shadow_Ball
Wigglytuff,Brick_Break
Wigglytuff,Double_Team
Wigglytuff,Reflect
Wigglytuff,Flamethrower
Wigglytuff,Fire_Blast
Wigglytuff,Facade
Wigglytuff,Rest
Wigglytuff,Attract
Wigglytuff,Round
Wigglytuff,Echoed_Voice
Wigglytuff,Focus_Blast
Wigglytuff,Fling
Wigglytuff,Charge_Beam
Wigglytuff,Incinerate
Wigglytuff,Retaliate
Wigglytuff,Giga_Impact
Wigglytuff,Flash
Wigglytuff,Thunder_Wave
Wigglytuff,Gyro_Ball
Wigglytuff,Psych_Up
Wigglytuff,Work_Up
Wigglytuff,Dream_Eater
Wigglytuff,Grass_Knot
Wigglytuff,Swagger
Wigglytuff,Substitute
Wigglytuff,Wild_Charge
Wigglytuff,Strength
Wigglytuff,Captivate
Wigglytuff,Covet
Wigglytuff,Faint_Attack
Wigglytuff,Fake_Tears
Wigglytuff,Gravity
Wigglytuff,Last_Resort
Wigglytuff,Perish_Song
Wigglytuff,Punishment
Wigglytuff,Present
Wigglytuff,Sleep_Talk
Wigglytuff,Wish
Wigglytuff,Bounce
Wigglytuff,Covet
